728834695	Nie
728251232	Nie
728112854	Nie
728222986	Tak
728499705	Nie
728169956	Tak
728813579	Nie
897711430	Tak
676747221	Tak
888402849	Nie
584212598	Nie
619908848	Tak
825816543	Nie
511211310	Tak
785766672	Tak
644882493	Nie
579112248	Tak
667424314	Nie
850194138	Tak
725224305	Tak
622554985	Nie
511800616	Tak
543975406	Tak
599310393	Nie
787880767	Tak
784751212	Tak
643668545	Nie
848758788	Tak
896844640	Nie
667525697	Tak
546996949	Nie
835296594	Tak
728582943	Nie
759830825	Nie
841105789	Tak
790717151	Nie
743481205	Nie
643411656	Nie
848213381	Nie
888812695	Tak
694956425	Tak
600687437	Nie
624990480	Nie
707344714	Tak
737773629	Tak
617981988	Nie
511175111	Nie
544939445	Nie
724259797	Tak
540725381	Tak
524555270	Nie
517790553	Tak
853137252	Nie
663511832	Tak
679533754	Nie
672608617	Tak
770215105	Nie
683736253	Nie
764228805	Tak
857571545	Nie
559189270	Tak
591410214	Tak
677705455	Nie
833317243	Nie
800488649	Nie
766689187	Tak
565840606	Nie
594417244	Nie
553703675	Tak
856515276	Tak
518832545	Nie
752972298	Nie
782127594	Tak
711551121	Nie
619882324	Tak
654777155	Tak
753844469	Tak
769565484	Tak
642983971	Nie
696845136	Tak
696897449	Tak
696132763	Tak
696573555	Nie
696372862	Tak
696871258	Tak
779345885	Tak
502124684	Nie
894722755	Nie
547156329	Nie
738544780	Tak
512788314	Nie
777592795	Nie
606924475	Tak
696874201	Nie
696281708	Nie
696601881	Tak
696721496	Nie
696334784	Tak
696206331	Tak
696211233	Nie
696615953	Tak
696220393	Nie
856423112	Tak
657224971	Tak
863432927	Nie
564220390	Nie
794991963	Nie
716506942	Nie
729862865	Tak
751852305	Tak
733741123	Tak
623496369	Nie
526964390	Nie
709975794	Tak
595421715	Tak
885424508	Tak
555887190	Tak
858186635	Tak
511117965	Tak
603789873	Nie
898614654	Nie
636159192	Tak
845459779	Tak
684147159	Tak
693911623	Nie
862826252	Tak
611873428	Nie
675513101	Tak
556214141	Tak
636310530	Tak
896739530	Tak
573668196	Tak
768212777	Tak
650533158	Nie
829910362	Nie
896185731	Nie
773258323	Nie
849442492	Nie
550655987	Tak
757128463	Tak
733196704	Nie
754321189	Nie
579249732	Nie
725702149	Nie
531517747	Tak
511481511	Nie
547254214	Tak
717486657	Nie
672970691	Tak
555355825	Tak
864873875	Tak
875364479	Tak
573238971	Nie
685151783	Nie
553331320	Nie
527334585	Tak
527415999	Tak
527428373	Tak
527777773	Nie
850230966	Tak
721370540	Tak
635227441	Tak
878942566	Tak
511754640	Tak
501257801	Nie
501257801	Nie
501257801	Nie
501257801	Nie
501257801	Nie
728257806	Tak
604257805	Tak
604257805	Tak
728257806	Tak
728257806	Tak
728257806	Tak
728257806	Tak
728257806	Tak
728257806	Tak
661359740	Tak
504609045	Nie
561505276	Tak
667010101	Nie
637538827	Tak
560274091	Tak
739215889	Tak
781418900	Nie
552695739	Tak
511871857	Nie
778740929	Tak
773547704	Tak
628957107	Nie
697881246	Tak
548982330	Nie
605833257	Tak
511771398	Tak
550841502	Tak
559690888	Nie
696764661	Tak
696569741	Nie
696810898	Nie
696847250	Nie
696815799	Nie
794355104	Tak
600692936	Nie
504452351	Tak
642999727	Tak
525402252	Tak
705379595	Tak
604417723	Tak
522111916	Nie
545571394	Nie
550564469	Nie
765258911	Tak
671508775	Nie
599294262	Tak
832695931	Nie
622880288	Tak
716946456	Nie
511725116	Tak
500466694	Tak
769983139	Tak
795682730	Tak
591627883	Tak
865768891	Nie
787136901	Tak
846507259	Nie
876499236	Tak
648140900	Tak
761272516	Tak
758938738	Tak
794785111	Tak
716425278	Nie
729923928	Nie
751031422	Tak
733555338	Nie
623200519	Tak
526173266	Tak
709888234	Tak
595953148	Nie
885708623	Tak
555791646	Nie
858194923	Tak
511451163	Nie
603162515	Tak
898148557	Nie
636351063	Tak
845239121	Nie
684151622	Nie
693156301	Nie
862867274	Nie
